,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,RGN21CD,RGN21NM,change4,change1
692,6.0,data6,Physiological risk factors,E06000054,Wiltshire,102.7429,101.7814,103.1549,104.6899,105.3356,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,2.5926999999999936,0.645700000000005
706,6.0,data6,Physiological risk factors,E06000055,Bedford,102.1027,101.9269,101.7914,100.3859,98.27028,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-3.832419999999999,-2.115620000000007
720,6.0,data6,Physiological risk factors,E06000056,Central Bedfordshire,107.2041,105.7607,101.9429,104.4363,102.2419,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-4.962199999999996,-2.1944000000000017
734,6.0,data6,Physiological risk factors,E06000057,Northumberland,99.54779,99.22392,94.27742,96.34401,100.9511,,,,,,,,,,,,,,,,,,,,,,E12000001,North East,1.4033099999999905,4.6070899999999995
748,6.0,data6,Physiological risk factors,E06000058,"Bournemouth, Christchurch and Poole",97.41639,101.2271,99.46446,101.6636,101.5084,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,4.092009999999988,-0.15520000000000778
762,6.0,data6,Physiological risk factors,E06000059,Dorset,102.046,102.9367,102.9119,101.7286,101.8907,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-0.1553000000000111,0.16209999999999525
776,6.0,data6,Physiological risk factors,E06000060,Buckinghamshire,105.5999,104.0186,106.5725,106.8934,104.101,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.4989000000000061,-2.7924000000000007
790,6.0,data6,Physiological risk factors,E06000061,North Northamptonshire,103.1304,101.239,98.57788,101.5832,101.0735,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-2.056899999999999,-0.5097000000000094
804,6.0,data6,Physiological risk factors,E06000062,West Northamptonshire,103.8574,102.4343,101.5295,103.1469,104.354,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,0.4966000000000008,1.207099999999997
818,6.0,data6,Physiological risk factors,E07000008,Cambridge,115.4567,117.2833,113.9285,114.4991,111.0216,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-4.435099999999991,-3.477499999999992
832,6.0,data6,Physiological risk factors,E07000009,East Cambridgeshire,109.8429,107.8093,113.161,112.4536,114.5004,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,4.657499999999999,2.0468000000000046
846,6.0,data6,Physiological risk factors,E07000010,Fenland,100.2891,96.15632,99.75924,99.25751,95.20319,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-5.085909999999998,-4.05431999999999
860,6.0,data6,Physiological risk factors,E07000011,Huntingdonshire,107.1416,105.3543,103.2228,102.7977,102.3888,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-4.7527999999999935,-0.4089000000000027
874,6.0,data6,Physiological risk factors,E07000012,South Cambridgeshire,115.9001,112.0191,115.2948,111.9741,115.8032,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.09689999999999088,3.829099999999997
888,6.0,data6,Physiological risk factors,E07000026,Allerdale,98.99993,98.33385,95.81279,93.33977,95.28123,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,-3.7187000000000126,1.9414599999999922
902,6.0,data6,Physiological risk factors,E07000027,Barrow-in-Furness,92.06684,89.81069,87.91313,93.83821,97.97917,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,5.912329999999997,4.140959999999993
916,6.0,data6,Physiological risk factors,E07000028,Carlisle,95.77468,96.79655,94.71714,98.39813,99.88703,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,4.112349999999992,1.488900000000001
930,6.0,data6,Physiological risk factors,E07000029,Copeland,92.78786,90.61853,91.00308,92.76926,94.53799,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,1.7501299999999986,1.7687299999999908
944,6.0,data6,Physiological risk factors,E07000030,Eden,101.7909,108.7206,106.215,97.85651,112.9086,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,11.117700000000013,15.052090000000007
958,6.0,data6,Physiological risk factors,E07000031,South Lakeland,109.1817,106.0819,103.3849,108.885,113.2167,,,,,,,,,,,,,,,,,,,,,,E12000002,North West,4.034999999999997,4.331699999999998
972,6.0,data6,Physiological risk factors,E07000032,Amber Valley,109.0229,102.2515,101.19,106.3051,101.3046,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-7.7183000000000135,-5.000500000000002
986,6.0,data6,Physiological risk factors,E07000033,Bolsover,98.63431,97.20001,95.93843,94.00433,93.28004,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-5.35427,-0.7242899999999963
1000,6.0,data6,Physiological risk factors,E07000034,Chesterfield,98.09212,100.6459,98.92557,91.70265,95.36929,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-2.7228299999999876,3.666640000000001
1014,6.0,data6,Physiological risk factors,E07000035,the Derbyshire Dales,108.0314,110.2259,116.6364,109.211,112.5861,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,4.554699999999997,3.3751000000000033
1028,6.0,data6,Physiological risk factors,E07000036,Erewash,102.5154,99.43363,100.7827,99.84703,98.3626,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-4.152799999999999,-1.4844300000000032
1042,6.0,data6,Physiological risk factors,E07000037,High Peak,104.2113,104.1397,106.3584,104.425,109.3871,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,5.1758000000000095,4.962100000000007
1056,6.0,data6,Physiological risk factors,E07000038,North East Derbyshire,102.8003,104.559,101.0719,100.2641,99.5658,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-3.234499999999997,-0.6983000000000033
1070,6.0,data6,Physiological risk factors,E07000039,South Derbyshire,102.4173,101.5851,93.71162,100.0345,99.052,,,,,,,,,,,,,,,,,,,,,,E12000004,East Midlands,-3.3652999999999906,-0.9824999999999875
1084,6.0,data6,Physiological risk factors,E07000040,East Devon,110.2537,105.1175,104.5406,112.2119,109.6182,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-0.6354999999999933,-2.5936999999999983
1098,6.0,data6,Physiological risk factors,E07000041,Exeter,103.3973,107.1867,104.9514,108.3603,103.5251,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,0.12779999999999347,-4.8352
1112,6.0,data6,Physiological risk factors,E07000042,Mid Devon,99.94008,110.3268,100.7294,105.7496,111.0446,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,11.104520000000008,5.295000000000002
1126,6.0,data6,Physiological risk factors,E07000043,North Devon,106.6358,106.3802,105.5067,108.0818,107.5417,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,0.9059000000000026,-0.5400999999999954
1140,6.0,data6,Physiological risk factors,E07000044,South Hams,111.3486,110.7092,113.9847,110.1238,115.4009,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,4.052299999999988,5.27709999999999
1154,6.0,data6,Physiological risk factors,E07000045,Teignbridge,101.7306,101.3708,107.9996,102.2535,108.9624,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,7.231800000000007,6.7089
1168,6.0,data6,Physiological risk factors,E07000046,Torridge,103.7196,107.1449,105.6719,101.4346,101.6128,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-2.106800000000007,0.1781999999999897
1182,6.0,data6,Physiological risk factors,E07000047,West Devon,104.2962,104.6245,105.2674,106.353,112.8896,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,8.593400000000003,6.536600000000007
1196,6.0,data6,Physiological risk factors,E07000061,Eastbourne,102.967,103.7202,102.3171,99.97882,97.4907,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-5.476299999999995,-2.488119999999995
1210,6.0,data6,Physiological risk factors,E07000062,Hastings,101.7314,99.53146,96.15994,100.1434,98.77503,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.9563699999999926,-1.3683699999999988
1224,6.0,data6,Physiological risk factors,E07000063,Lewes,113.5087,106.7224,110.5831,101.6156,109.8973,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-3.6114000000000033,8.2817
1238,6.0,data6,Physiological risk factors,E07000064,Rother,103.7722,104.0221,100.993,111.0971,102.4306,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.3415999999999997,-8.6665
1252,6.0,data6,Physiological risk factors,E07000065,Wealden,112.5341,107.9897,106.126,104.7713,109.8125,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.721599999999995,5.0412000000000035
1266,6.0,data6,Physiological risk factors,E07000066,Basildon,100.9295,97.16589,100.5235,98.48124,100.6528,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.2767000000000053,2.1715599999999995
1280,6.0,data6,Physiological risk factors,E07000067,Braintree,105.1068,103.7287,104.563,100.7206,96.60656,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-8.500240000000005,-4.114040000000003
1294,6.0,data6,Physiological risk factors,E07000068,Brentwood,113.9392,112.2935,108.0343,112.8373,114.3654,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,0.42619999999999436,1.528099999999995
1308,6.0,data6,Physiological risk factors,E07000069,Castle Point,99.78103,99.25784,101.0125,103.1439,103.5429,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,3.761870000000002,0.3990000000000009
1322,6.0,data6,Physiological risk factors,E07000070,Chelmsford,107.7789,108.1122,102.7921,107.9238,103.1177,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-4.661199999999994,-4.806100000000001
1336,6.0,data6,Physiological risk factors,E07000071,Colchester,106.8382,106.6701,103.9644,103.7006,104.6654,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-2.172799999999995,0.964800000000011
1350,6.0,data6,Physiological risk factors,E07000072,Epping Forest,108.2825,104.5679,107.8158,109.5956,106.9396,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.3429000000000002,-2.656000000000006
1364,6.0,data6,Physiological risk factors,E07000073,Harlow,99.78277,97.14398,98.28203,96.02143,93.99498,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-5.787790000000001,-2.026449999999997
1378,6.0,data6,Physiological risk factors,E07000074,Maldon,107.1778,107.6015,102.1084,100.9269,101.2584,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-5.91940000000001,0.33149999999999125
1392,6.0,data6,Physiological risk factors,E07000075,Rochford,109.5821,112.9379,109.1566,109.7465,111.6337,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,2.0516000000000076,1.887200000000007
1406,6.0,data6,Physiological risk factors,E07000076,Tendring,99.03738,101.2082,97.26618,94.46627,92.63114,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-6.406239999999997,-1.8351299999999924
1420,6.0,data6,Physiological risk factors,E07000077,Uttlesford,110.151,110.3743,116.3255,115.7612,116.5726,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,6.421599999999998,0.8113999999999919
1434,6.0,data6,Physiological risk factors,E07000078,Cheltenham,111.6583,109.8739,104.8485,112.172,108.8029,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-2.855400000000003,-3.369100000000003
1448,6.0,data6,Physiological risk factors,E07000079,Cotswold,107.8852,113.1768,110.6232,108.5556,108.8162,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,0.9309999999999974,0.2605999999999966
1462,6.0,data6,Physiological risk factors,E07000080,Forest of Dean,99.30377,100.8726,102.2063,101.2521,104.2354,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,4.931629999999998,2.9833
1476,6.0,data6,Physiological risk factors,E07000081,Gloucester,96.83795,95.38651,94.24602,96.43306,94.01702,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-2.820930000000004,-2.4160399999999953
1490,6.0,data6,Physiological risk factors,E07000082,Stroud,105.0978,109.8033,105.8983,107.332,106.7615,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,1.6636999999999915,-0.5704999999999956
1504,6.0,data6,Physiological risk factors,E07000083,Tewkesbury,105.6602,100.964,108.4322,100.3742,104.6179,,,,,,,,,,,,,,,,,,,,,,E12000009,South West,-1.0422999999999973,4.243700000000004
1518,6.0,data6,Physiological risk factors,E07000084,Basingstoke and Deane,106.8239,101.2377,103.658,100.9223,105.8961,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.9277999999999906,4.973799999999997
1532,6.0,data6,Physiological risk factors,E07000085,East Hampshire,110.7564,110.5933,105.7099,105.1451,109.6199,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.136499999999998,4.474800000000002
1546,6.0,data6,Physiological risk factors,E07000086,Eastleigh,107.1959,101.7497,105.9608,108.3742,111.7889,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,4.5930000000000035,3.4146999999999963
1560,6.0,data6,Physiological risk factors,E07000087,Fareham,105.327,105.4307,107.5455,107.5007,106.2128,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,0.8858000000000033,-1.2878999999999934
1574,6.0,data6,Physiological risk factors,E07000088,Gosport,99.84263,100.7058,95.49637,97.9904,97.09747,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.7451599999999985,-0.8929299999999927
1588,6.0,data6,Physiological risk factors,E07000089,Hart,115.8994,113.6747,111.9296,116.683,113.7432,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-2.1561999999999983,-2.9398000000000053
1602,6.0,data6,Physiological risk factors,E07000090,Havant,99.06725,102.7879,99.43887,98.48513,93.29601,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-5.771240000000006,-5.189120000000003
1616,6.0,data6,Physiological risk factors,E07000091,New Forest,102.5673,100.7494,103.696,99.85723,103.6216,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,1.0542999999999978,3.7643699999999995
1630,6.0,data6,Physiological risk factors,E07000092,Rushmoor,103.4501,103.8189,96.10474,98.9814,96.80537,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-6.64473000000001,-2.1760299999999972
1644,6.0,data6,Physiological risk factors,E07000093,Test Valley,109.5161,106.1302,108.0666,105.766,105.1387,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-4.377399999999994,-0.6273000000000053
1658,6.0,data6,Physiological risk factors,E07000094,Winchester,113.4918,113.8836,114.4163,110.4271,112.3921,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.0996999999999986,1.9650000000000034
1672,6.0,data6,Physiological risk factors,E07000095,Broxbourne,101.8327,99.87286,100.4072,99.54982,101.285,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-0.5477000000000061,1.7351799999999997
1686,6.0,data6,Physiological risk factors,E07000096,Dacorum,110.0744,107.5444,105.6786,103.5991,106.6311,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-3.4432999999999936,3.0319999999999965
1700,6.0,data6,Physiological risk factors,E07000098,Hertsmere,103.8531,106.5989,102.5516,107.2911,106.1287,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,2.275599999999997,-1.1624000000000052
1714,6.0,data6,Physiological risk factors,E07000099,North Hertfordshire,108.7273,108.3068,107.2114,109.2663,114.7638,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,6.036500000000004,5.497500000000002
1728,6.0,data6,Physiological risk factors,E07000102,Three Rivers,110.1907,110.6412,108.6169,111.6539,108.3555,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-1.8352000000000004,-3.2983999999999867
1742,6.0,data6,Physiological risk factors,E07000103,Watford,107.5276,101.7691,104.8491,102.093,105.0948,,,,,,,,,,,,,,,,,,,,,,E12000006,East of England,-2.4328000000000003,3.001800000000003
1756,6.0,data6,Physiological risk factors,E07000105,Ashford,99.49064,97.94499,100.9859,106.2954,103.4798,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,3.9891599999999983,-2.8156000000000034
1770,6.0,data6,Physiological risk factors,E07000106,Canterbury,106.4453,113.5941,108.212,106.3407,105.7234,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-0.7219000000000051,-0.6173000000000002
1784,6.0,data6,Physiological risk factors,E07000107,Dartford,100.2474,94.42803,96.07692,96.51362,91.57157,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-8.675830000000005,-4.942050000000009
1798,6.0,data6,Physiological risk factors,E07000108,Dover,100.6056,94.27832,96.9505,94.68771,93.07925,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-7.526349999999994,-1.6084599999999938
1812,6.0,data6,Physiological risk factors,E07000109,Gravesham,95.84534,96.38942,91.9165,98.12046,94.38322,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-1.4621199999999988,-3.73724
1826,6.0,data6,Physiological risk factors,E07000110,Maidstone,106.7221,105.3914,99.71764,104.7333,102.5125,,,,,,,,,,,,,,,,,,,,,,E12000008,South East,-4.209599999999995,-2.220799999999997
